SurveyNum,Date,Date2,Study_period,Observer,Site_ID,Proportion_surveyed,Region,Sub_region,Location,Type,Depth_ft,trans_area,Site_area_m2
431,3/19/2014,Spring 2014,8,Jess and Ellie,BISC-P9a,0.33,Florida,BNP,Biscayne,patch,24,903,1806
432,3/19/2014,Spring 2014,8,Jess and Ellie,BISC-P9a,0.33,Florida,BNP,Biscayne,patch,24,903,1806
433,3/19/2014,Spring 2014,8,Jess and Ellie,BISC-P9a,0.33,Florida,BNP,Biscayne,patch,24,903,1806
2155,2/18/2014,Winter 2014,8,Katie/Ana,BISC-P9a,1,Florida,BNP,Biscayne,patch,28,903,1806
2298,9/18/2014,Fall 2014,12,"Liz, Ashtyn, and Alex",BISC-P9a,0.33,Florida,BNP,Biscayne,patch,24,903,1806
2299,9/18/2014,Fall 2014,12,"Liz, Ashtyn, and Alex",BISC-P9a,0.33,Florida,BNP,Biscayne,patch,24,903,1806
2300,9/18/2014,Fall 2014,12,"Liz, Ashtyn, and Alex",BISC-P9a,0.33,Florida,BNP,Biscayne,patch,24,903,1806
2376,5/5/2014,Spring 2014,9,Katie and Kristian,BISC-P9a,0.5,Florida,BNP,Biscayne,patch,27,903,1806
2377,5/5/2014,Spring 2014,9,Shelby and Matt,BISC-P9a,0.5,Florida,BNP,Biscayne,patch,28,903,1806
2465,12/18/2014,Winter 2015,13,Liz and Tyler E.,BISC-P9a,0.5,Florida,BNP,Biscayne,patch,24,903,1806
2466,12/18/2014,Winter 2015,13,Alyssa and Ashtyn,BISC-P9a,0.5,Florida,BNP,Biscayne,patch,22,903,1806
2545,2/3/2015,Winter 2015,14,Liz and BZ,BISC-P9a,0.5,Florida,BNP,Biscayne,patch,25,903,1806
2546,2/3/2015,Winter 2015,14,Amy and Anna,BISC-P9a,0.5,Florida,BNP,Biscayne,patch,22,903,1806
2612,3/20/2015,Spring 2015,15,Kristen and Anna,BISC-P9a,0.33,Florida,BNP,Biscayne,patch,19,903,1806
2613,3/20/2015,Spring 2015,15,Kristen and Anna,BISC-P9a,0.33,Florida,BNP,Biscayne,patch,19,903,1806
2614,3/20/2015,Spring 2015,15,Kristen and Anna,BISC-P9a,0.33,Florida,BNP,Biscayne,patch,19,903,1806
2721,5/22/2015,Spring 2015,16,Anna and BZ,BISC-P9a,0.5,Florida,BNP,Biscayne,patch,26,903,1806
2722,5/22/2015,Spring 2015,16,"Lad, Jack, Cindy",BISC-P9a,0.5,Florida,BNP,Biscayne,patch,21,903,1806
2023,4/25/2013,Spring 2013,3,Shelby/Ryan,BISC-P7a,0.5,Florida,BNP,Biscayne,patch,13,910,1680
2024,4/25/2013,Spring 2013,3,Shelby/Ryan,BISC-P7a,0.5,Florida,BNP,Biscayne,patch,13,910,1680
2033,6/27/2013,Summer 2013,4,Shelby/Alex/Catie,BISC-P7a,0.5,Florida,BNP,Biscayne,patch,15,910,1680
2034,6/27/2013,Summer 2013,4,Shelby/Alex/Catie,BISC-P7a,0.5,Florida,BNP,Biscayne,patch,15,910,1680
2067,9/23/2013,Fall 2013,5,Katie/Shelby,BISC-P7a,0.5,Florida,BNP,Biscayne,patch,15,910,1680
2068,9/23/2013,Fall 2013,5,Ryan/Kristian,BISC-P7a,0.5,Florida,BNP,Biscayne,patch,15,910,1680
2135,12/17/2013,Winter 2014,7,Ana/Kristian,BISC-P7a,1,Florida,BNP,Biscayne,patch,14,910,1680
2828,7/30/2015,Summer 2015,17,Emily and Lad,BISC-P7a,0.5,Florida,BNP,Biscayne,patch,11,910,1680
2829,7/30/2015,Summer 2015,17,Colin and Kara,BISC-P7a,0.5,Florida,BNP,Biscayne,patch,11,910,1680
2027,5/23/2013,Spring 2013,3,Shelby/Vanessa,BISC-P10a,0.5,Florida,BNP,Biscayne,patch,31,918,1632
2028,5/23/2013,Spring 2013,3,Shelby/Vanessa,BISC-P10a,0.5,Florida,BNP,Biscayne,patch,31,918,1632
2053,7/19/2013,Summer 2013,4,Ryan/Shelby,BISC-P9a,0.5,Florida,BNP,Biscayne,patch,22,924,1806
2054,7/19/2013,Summer 2013,4,Ryan/Shelby,BISC-P9a,0.5,Florida,BNP,Biscayne,patch,22,924,1806
23,2/3/2013,Winter 2013,1,Jen Savaro,KL-P5,0.5,Florida,FKNMS,Key Largo,patch,25,935,1870
25,2/3/2013,Winter 2013,1,Kayelyn S,KL-P5,0.5,Florida,FKNMS,Key Largo,patch,25,935,1870
129,4/21/2013,Spring 2013,2,Anne/Lad,KL-P5,0.5,Florida,FKNMS,Key Largo,patch,17,935,1870
130,4/21/2013,Spring 2013,2,Ben Barker,KL-P5,0.5,Florida,FKNMS,Key Largo,patch,26,935,1870
155,6/3/2013,Summer 2013,3,Catie/Lad,KL-P5,0.5,Florida,FKNMS,Key Largo,patch,20,935,1870
156,6/3/2013,Summer 2013,3,Alex/Steve,KL-P5,0.5,Florida,FKNMS,Key Largo,patch,20,935,1870
185,7/22/2013,Summer 2013,4,Alex/Catie/Steve,KL-P5,0.5,Florida,FKNMS,Key Largo,patch,16,935,1870
186,7/22/2013,Summer 2013,4,Alex/Catie/Steve,KL-P5,0.5,Florida,FKNMS,Key Largo,patch,16,935,1870
291,10/8/2013,Fall 2013,5,Allison,KL-P5,0.33,Florida,FKNMS,Key Largo,patch,27,935,1870
292,10/8/2013,Fall 2013,5,Allison,KL-P5,0.33,Florida,FKNMS,Key Largo,patch,27,935,1870
293,10/8/2013,Fall 2013,5,Allison,KL-P5,0.33,Florida,FKNMS,Key Largo,patch,27,935,1870
322,11/22/2013,Fall 2013,6,Steve Schalk (Pennekamp),KL-P5,1,Florida,FKNMS,Key Largo,patch,25,935,1870
372,2/10/2014,Winter 2014,7,Adam and Taylor,KL-P5,0.5,Florida,FKNMS,Key Largo,patch,24,935,1870
373,2/10/2014,Winter 2014,7,Liz and Jess,KL-P5,0.5,Florida,FKNMS,Key Largo,patch,77,935,1870
418,3/15/2014,Spring 2014,8,Jess and Taylor,KL-P5,0.33,Florida,FKNMS,Key Largo,patch,25,935,1870
419,3/15/2014,Spring 2014,8,Jess and Taylor,KL-P5,0.33,Florida,FKNMS,Key Largo,patch,25,935,1870
420,3/15/2014,Spring 2014,8,Jess and Taylor,KL-P5,0.33,Florida,FKNMS,Key Largo,patch,25,935,1870
1450,5/28/2014,Spring 2014,9,Trudy and Ernie,KL-P5,1,Florida,FKNMS,Key Largo,patch,26,935,1870
2214,8/12/2014,Summer 2014,10,Liz and Emily,KL-P5,0.5,Florida,FKNMS,Key Largo,patch,28,935,1870
2215,8/12/2014,Summer 2014,10,Jes and Jessie,KL-P5,0.5,Florida,FKNMS,Key Largo,patch,20,935,1870
2264,9/5/2014,Fall 2014,11,Lad and Alyssa,KL-P5,0.5,Florida,FKNMS,Key Largo,patch,23,935,1870
2265,9/5/2014,Fall 2014,11,Liz and Ashtyn,KL-P5,0.5,Florida,FKNMS,Key Largo,patch,22,935,1870
2369,9/29/2014,Fall 2014,12,Alyssa and Ashtyn,KL-P5,0.33,Florida,FKNMS,Key Largo,patch,23,935,1870
2370,9/29/2014,Fall 2014,12,Alyssa and Ashtyn,KL-P5,0.33,Florida,FKNMS,Key Largo,patch,23,935,1870
2371,9/29/2014,Fall 2014,12,Alyssa and Ashtyn,KL-P5,0.33,Florida,FKNMS,Key Largo,patch,23,935,1870
2424,12/9/2014,Winter 2015,13,Anna and Ashtyn,KL-P5,0.5,Florida,FKNMS,Key Largo,patch,23,935,1870
2425,12/9/2014,Winter 2015,13,Liz and Alyssa,KL-P5,0.5,Florida,FKNMS,Key Largo,patch,20,935,1870
2519,1/22/2015,Winter 2015,14,Liz and BZ,KL-P5,0.5,Florida,FKNMS,Key Largo,patch,25,935,1870
2520,1/22/2015,Winter 2015,14,Amy and Kristen,KL-P5,0.5,Florida,FKNMS,Key Largo,patch,25,935,1870
2653,3/25/2015,Spring 2015,15,Amy and Anna,KL-P5,0.33,Florida,FKNMS,Key Largo,patch,26,935,1870
2654,3/25/2015,Spring 2015,15,Amy and Anna,KL-P5,0.33,Florida,FKNMS,Key Largo,patch,24,935,1870
2655,3/25/2015,Spring 2015,15,Amy and Anna,KL-P5,0.33,Florida,FKNMS,Key Largo,patch,24,935,1870
2707,5/20/2015,Spring 2015,16,Lizard and BZ,KL-P5,0.5,Florida,FKNMS,Key Largo,patch,24,935,1870
2708,5/20/2015,Spring 2015,16,Anna and Ashtyn,KL-P5,0.5,Florida,FKNMS,Key Largo,patch,22,935,1870
1103,5/11/2013,Spring 2013,2,Anna,Buck-P7,0.5,USVI,BIRNM,Buck Island,patch,48,950,260
1104,5/11/2013,Spring 2013,2,Tony,Buck-P7,0.5,USVI,BIRNM,Buck Island,patch,50,950,260
1201,6/22/2013,Summer 2013,3,Tracy,Buck-P7,0.5,USVI,BIRNM,Buck Island,patch,52,950,260
1202,6/22/2013,Summer 2013,3,Anna,Buck-P7,0.5,USVI,BIRNM,Buck Island,patch,55,950,260
1301,10/26/2013,Fall 2013,4,Colin,Buck-P7,0.5,USVI,BIRNM,Buck Island,patch,50,950,260
1302,10/26/2013,Fall 2013,4,Colin,Buck-P7,0.5,USVI,BIRNM,Buck Island,patch,50,950,260
1401,2/1/2014,Winter 2014,6,Stopher,Buck-P7,0.5,USVI,BIRNM,Buck Island,patch,50,950,260
1402,2/1/2014,Winter 2014,6,Nadija,Buck-P7,0.5,USVI,BIRNM,Buck Island,patch,50,950,260
2151,1/13/2014,Winter 2014,7,Shelby/Kristian,BISC-P13a,0.5,Florida,BNP,Biscayne,patch,24,955.5,2184
2152,1/13/2014,Winter 2014,7,Katie/Ana,BISC-P13a,0.5,Florida,BNP,Biscayne,patch,25,955.5,2184
2157,2/24/2014,Winter 2014,8,Ana/Kristian,BISC-P14a,1,Florida,BNP,Biscayne,patch,10,955.5,1960
13,1/31/2013,Winter 2013,1,Caitlin,BISC-P14a,0.5,Florida,BNP,Biscayne,patch,11,980,1960
15,1/31/2013,Winter 2013,1,Nick Casper,BISC-P14a,0.5,Florida,BNP,Biscayne,patch,11,980,1960
83,2/8/2013,Winter 2013,1,David Roche,BISC-P14a,0.5,Florida,BNP,Biscayne,patch,11,980,1960
86,2/8/2013,Winter 2013,1,Jen Savaro,BISC-P14a,0.5,Florida,BNP,Biscayne,patch,11,980,1960
244,9/26/2013,Fall 2013,5,Austen/Colin,BISC-P14a,1,Florida,BNP,Biscayne,patch,10,980,1960
441,3/20/2014,Spring 2014,8,Liz and Taylor,BISC-P14a,0.33,Florida,BNP,Biscayne,patch,10,980,1960
442,3/20/2014,Spring 2014,8,Liz and Taylor,BISC-P14a,0.33,Florida,BNP,Biscayne,patch,10,980,1960
443,3/20/2014,Spring 2014,8,Liz and Taylor,BISC-P14a,0.33,Florida,BNP,Biscayne,patch,10,980,1960
2385,5/22/2014,Spring 2014,9,Ana and Kristian,BISC-P14a,1,Florida,BNP,Biscayne,patch,12,980,1960
2475,12/19/2014,Winter 2015,13,Liz and Alyssa,BISC-P14a,0.5,Florida,BNP,Biscayne,patch,10,980,1960
2476,12/19/2014,Winter 2015,13,Amy and Ashtyn,BISC-P14a,0.5,Florida,BNP,Biscayne,patch,12,980,1960
2565,2/12/2015,Winter 2015,14,Liz and Jason V.,BISC-P14a,0.5,Florida,BNP,Biscayne,patch,10,980,1960
2566,2/12/2015,Winter 2015,14,BZ and Kristen,BISC-P14a,0.5,Florida,BNP,Biscayne,patch,10,980,1960
2592,3/18/2015,Spring 2015,15,Amy and BZ,BISC-P14a,0.33,Florida,BNP,Biscayne,patch,12,980,1960
2593,3/18/2015,Spring 2015,15,Amy and BZ,BISC-P14a,0.33,Florida,BNP,Biscayne,patch,12,980,1960
2594,3/18/2015,Spring 2015,15,Amy and BZ,BISC-P14a,0.33,Florida,BNP,Biscayne,patch,12,980,1960
2731,5/22/2015,Spring 2015,16,Anna and BZ,BISC-P14a,0.5,Florida,BNP,Biscayne,patch,11,980,1960
2732,5/22/2015,Spring 2015,16,"Lad, Jack, Cindy",BISC-P14a,0.5,Florida,BNP,Biscayne,patch,12,980,1960
2759,9/19/2014,Fall 2014,12,Gracie and Alex,BISC-P14a,0.33,Florida,BNP,Biscayne,patch,12,980,1960
2760,9/19/2014,Fall 2014,12,Gracie and Alex,BISC-P14a,0.33,Florida,BNP,Biscayne,patch,12,980,1960
2761,9/19/2014,Fall 2014,12,Gracie and Alex,BISC-P14a,0.33,Florida,BNP,Biscayne,patch,12,980,1960
2824,7/28/2015,Summer 2015,17,Emily and Lad,BISC-P14a,0.5,Florida,BNP,Biscayne,patch,12,980,1960
2825,7/28/2015,Summer 2015,17,Steve and Trudy,BISC-P14a,0.5,Florida,BNP,Biscayne,patch,10,980,1960
4,1/29/2013,Winter 2013,1,Anne Benolkin,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,59,1000,2000
5,1/29/2013,Winter 2013,1,Keri Kenning ,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,59,1000,2000
8,1/31/2013,Winter 2013,1,Danielle Perez,BISC-W60-4b,0.5,Florida,BNP,Biscayne,continuous,56,1000,2000
9,1/31/2013,Winter 2013,1,Danielle Perez,BISC-W60-4b,0.5,Florida,BNP,Biscayne,continuous,56,1000,2000
10,1/31/2013,Winter 2013,1,Nick Casper,BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,51,1000,2000
11,1/31/2013,Winter 2013,1,Nick Casper,BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,51,1000,2000
19,2/3/2013,Winter 2013,1,Kayelyn,KL-W2,0.5,Florida,FKNMS,Key Largo,continuous,65,1000,2000
20,2/3/2013,Winter 2013,1,Kayelyn,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,64,1000,2000
21,2/3/2013,Winter 2013,1,Jen Savaro,KL-W2,0.5,Florida,FKNMS,Key Largo,continuous,54,1000,2000
22,2/3/2013,Winter 2013,1,Jen Savaro,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,47,1000,2000
29,2/4/2013,Winter 2013,1,Alex Kattan,KL-W7,0.5,Florida,FKNMS,Key Largo,continuous,58,1000,2000
30,2/4/2013,Winter 2013,1,Alex Kattan,KL-W7,0.5,Florida,FKNMS,Key Largo,continuous,51,1000,2000
31,2/4/2013,Winter 2013,1,Alex Kattan,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,65,1000,2000
34,2/4/2013,Winter 2013,1,Mackenzie Brooke,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,54,1000,2000
41,2/5/2013,Winter 2013,1,Alex Kattan/ Anne,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,55,1000,2000
42,2/5/2013,Winter 2013,1,Alex Kattan/ Anne,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
43,2/5/2013,Winter 2013,1,Alex Kattan,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,43,1000,2000
44,2/5/2013,Winter 2013,1,Alex Kattan,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,40,1000,2000
55,2/6/2013,Winter 2013,1,Ben Barker/ Lindsay,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,59,1000,2000
56,2/6/2013,Winter 2013,1,Ben Barker/ Lindsay,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,54,1000,2000
61,2/6/2013,Winter 2013,1,Ben Barker/ Lindsay,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,54,1000,2000
62,2/6/2013,Winter 2013,1,Ben Barker/ Lindsay,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,46,1000,2000
67,2/7/2013,Winter 2013,1,Mackenzie Brooke,Conch 6A,0.25,Florida,FKNMS,Conch Reef,continuous,43,1000,2000
68,2/7/2013,Winter 2013,1,Mackenzie Brooke,Conch 6A,0.25,Florida,FKNMS,Conch Reef,continuous,43,1000,2000
69,2/7/2013,Winter 2013,1,David Roche,Conch 4B,0.5,Florida,FKNMS,Conch Reef,continuous,43,1000,2000
70,2/7/2013,Winter 2013,1,David Roche,Conch 3A,0.25,Florida,FKNMS,Conch Reef,continuous,44,1000,2000
71,2/7/2013,Winter 2013,1,David Roche,Conch 3A,0.25,Florida,FKNMS,Conch Reef,continuous,44,1000,2000
72,2/7/2013,Winter 2013,1,David Roche,Conch 6A,0.5,Florida,FKNMS,Conch Reef,continuous,42,1000,2000
73,2/7/2013,Winter 2013,1,Mackenzie Brooke,Conch 3A,0.25,Florida,FKNMS,Conch Reef,continuous,44,1000,2000
74,2/7/2013,Winter 2013,1,Mackenzie Brooke,Conch 3A,0.25,Florida,FKNMS,Conch Reef,continuous,44,1000,2000
75,2/7/2013,Winter 2013,1,Mackenzie Brooke,Conch 4B,0.25,Florida,FKNMS,Conch Reef,continuous,43,1000,2000
76,2/7/2013,Winter 2013,1,Mackenzie Brooke,Conch 4B,0.25,Florida,FKNMS,Conch Reef,continuous,43,1000,2000
77,2/8/2013,Winter 2013,1,Jen Savaro,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,62,1000,2000
78,2/8/2013,Winter 2013,1,Jen Savaro,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,62,1000,2000
80,2/8/2013,Winter 2013,1,David Roche,BISC-W13,0.5,Florida,BNP,Biscayne,continuous,59,1000,2000
84,2/8/2013,Winter 2013,1,Jen Savaro,BISC-W13,0.5,Florida,BNP,Biscayne,continuous,59,1000,2000
87,2/9/2013,Winter 2013,1,Jen Savaro,Ten 3A,0.5,Florida,FKNMS,Tennessee Reef,continuous,32,1000,2000
88,2/9/2013,Winter 2013,1,Danielle Perez,Ten 3A,0.5,Florida,FKNMS,Tennessee Reef,continuous,31,1000,2000
89,2/9/2013,Winter 2013,1,Danielle Adam,Ten 2A,0.5,Florida,FKNMS,Tennessee Reef,continuous,32,1000,2000
90,2/9/2013,Winter 2013,1,Danielle Perez,Ten 5A,0.5,Florida,FKNMS,Tennessee Reef,continuous,28,1000,2000
91,2/9/2013,Winter 2013,1,Jen Savaro,Ten 5A,0.5,Florida,FKNMS,Tennessee Reef,continuous,30,1000,2000
92,2/9/2013,Winter 2013,1,David Roche,Ten 2A,0.5,Florida,FKNMS,Tennessee Reef,continuous,32,1000,2000
97,2/12/2013,Winter 2013,1,Alex Kattan,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,50,1000,2000
98,2/12/2013,Winter 2013,1,Alex Kattan,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,50,1000,2000
101,2/12/2013,Winter 2013,1,Alex Kattan,BISC-W30a,0.33,Florida,BNP,Biscayne,continuous,30,1000,2000
102,2/12/2013,Winter 2013,1,Lindsay Sweet,BISC-W30a,0.33,Florida,BNP,Biscayne,continuous,30,1000,2000
104,2/12/2013,Winter 2013,1,Alex Kattan,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,69,1000,2000
105,2/12/2013,Winter 2013,1,Alex Kattan,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,54,1000,2000
106,3/19/2013,Spring 2013,2,Lindsay Sweet,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
107,3/19/2013,Spring 2013,2,Ben Barker,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
108,3/19/2013,Spring 2013,2,Roger Grimes,KL-W2,0.5,Florida,FKNMS,Key Largo,continuous,65,1000,2000
109,3/19/2013,Spring 2013,2,Ben Barker,KL-W2,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
123,3/20/2013,Spring 2013,2,Lad/Roger,KL-W7,1,Florida,FKNMS,Key Largo,continuous,54,1000,2000
133,4/25/2013,Spring 2013,2,Adam,Conch 3A,0.5,Florida,FKNMS,Conch Reef,continuous,44,1000,2000
134,4/25/2013,Spring 2013,2,Ben Barker,Conch 3A,0.25,Florida,FKNMS,Conch Reef,continuous,47,1000,2000
135,4/25/2013,Spring 2013,2,Ben Barker,Conch 3A,0.25,Florida,FKNMS,Conch Reef,continuous,43,1000,2000
136,4/25/2013,Spring 2013,2,Ben Barker,Conch 6A,1,Florida,FKNMS,Conch Reef,continuous,47,1000,2000
137,4/25/2013,Spring 2013,2,Adam,Conch 4B,1,Florida,FKNMS,Conch Reef,continuous,43,1000,2000
138,4/26/2013,Spring 2013,2,Carlos and Allison Estape,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,45,1000,2000
139,4/26/2013,Spring 2013,2,Lad,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,58,1000,2000
140,4/26/2013,Spring 2013,2,Carlos and Allison Estape,KL-W7,1,Florida,FKNMS,Key Largo,continuous,44,1000,2000
141,5/1/2013,Spring 2013,2,Lad/Lindsay,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,45,1000,2000
142,5/1/2013,Spring 2013,2,Mackenzie Brooke,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,56,1000,2000
143,5/1/2013,Spring 2013,2,Lad/Lindsay,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,55,1000,2000
144,5/1/2013,Spring 2013,2,Ben/Mackenzie,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,48,1000,2000
145,5/9/2013,Spring 2013,2,Lad/Roger,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
146,5/9/2013,Spring 2013,2,Anne/Danielle,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,55,1000,2000
147,6/3/2013,Summer 2013,3,Catie/Alex,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,50,1000,2000
148,6/3/2013,Summer 2013,3,Lad,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,44,1000,2000
151,6/3/2013,Summer 2013,3,Catie/Alex,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,48,1000,2000
152,6/3/2013,Summer 2013,3,Lad/Steve,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
157,6/4/2013,Summer 2013,3,Alex/Steve,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,58,1000,2000
158,6/4/2013,Summer 2013,3,Lindsay/Steph,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,58,1000,2000
159,6/4/2013,Summer 2013,3,Steve/Catie,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,42,1000,2000
160,6/4/2013,Summer 2013,3,Steph,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,45,1000,2000
161,6/4/2013,Summer 2013,3,Lindsay/Steve,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,35,1000,2000
162,6/4/2013,Summer 2013,3,Alex/Catie,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,40,1000,2000
165,6/11/2013,Summer 2013,3,Lindsay/Catie,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,54,1000,2000
166,6/11/2013,Summer 2013,3,Steve/Alex/Ellie,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,51,1000,2000
191,7/25/2013,Summer 2013,4,Alex/Carlos/Allison,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,64,1000,2000
192,7/25/2013,Summer 2013,4,Catie/Ellie/Joe,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,46,1000,2000
193,7/30/2013,Summer 2013,4,Alex/Alexis,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,75,1000,2000
194,7/30/2013,Summer 2013,4,Catie/Roger,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,43,1000,2000
195,7/30/2013,Summer 2013,4,Alex/Alexis,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,75,1000,2000
196,7/30/2013,Summer 2013,4,Catie/Roger,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,49,1000,2000
197,8/1/2013,Summer 2013,4,Ellie/Alex,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,46,1000,2000
198,8/1/2013,Summer 2013,4,Catie/Alexis,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,40,1000,2000
199,8/1/2013,Summer 2013,4,Ellie/Alex,KL-W7,0.5,Florida,FKNMS,Key Largo,continuous,63,1000,2000
200,8/1/2013,Summer 2013,4,Catie/Alexis,KL-W7,0.5,Florida,FKNMS,Key Largo,continuous,49,1000,2000
209,8/6/2013,Summer 2013,4,Catie/Trish,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,51,1000,2000
210,8/6/2013,Summer 2013,4,Alex/Roger,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,46,1000,2000
214,8/6/2013,Summer 2013,4,Catie/Trish,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,56,1000,2000
215,8/6/2013,Summer 2013,4,Alex/Roger,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,48,1000,2000
218,9/23/2013,Fall 2013,5,Liz/Ryan,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,75,1000,2000
219,9/23/2013,Fall 2013,5,Liz/Ryan,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,52,1000,2000
220,9/23/2013,Fall 2013,5,Liz/Ryan,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,56,1000,2000
221,9/23/2013,Fall 2013,5,Liz/Ryan,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,56,1000,2000
224,9/24/2013,Fall 2013,5,Zoe/Catie,BISC-W30a,0.5,Florida,BNP,Biscayne,continuous,20,1000,2000
225,9/24/2013,Fall 2013,5,Zoe/Catie,BISC-W30a,0.5,Florida,BNP,Biscayne,continuous,20,1000,2000
226,9/24/2013,Fall 2013,5,Zoe/Catie,BISC-W60-4b,0.5,Florida,BNP,Biscayne,continuous,56,1000,2000
227,9/24/2013,Fall 2013,5,Zoe/Catie,BISC-W60-4b,0.5,Florida,BNP,Biscayne,continuous,56,1000,2000
232,9/25/2013,Fall 2013,5,Lizard,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,54,1000,2000
233,9/25/2013,Fall 2013,5,Lizard,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,48,1000,2000
234,9/25/2013,Fall 2013,5,Colin,BISC-W13,0.5,Florida,BNP,Biscayne,continuous,55,1000,2000
235,9/25/2013,Fall 2013,5,Colin,BISC-W13,0.5,Florida,BNP,Biscayne,continuous,55,1000,2000
238,9/26/2013,Fall 2013,5,Austen/Colin,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,70,1000,2000
239,9/26/2013,Fall 2013,5,Austen/Colin,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,58,1000,2000
240,9/26/2013,Fall 2013,5,Austen/Colin,BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,53,1000,2000
241,9/26/2013,Fall 2013,5,Austen/Colin,BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,47,1000,2000
245,9/28/2013,Fall 2013,5,Allison,Ten 3A,0.5,Florida,FKNMS,Tennessee Reef,continuous,35,1000,2000
246,9/28/2013,Fall 2013,5,Allison,Ten 3A,0.5,Florida,FKNMS,Tennessee Reef,continuous,35,1000,2000
247,9/28/2013,Fall 2013,5,Allison,Ten 2A,0.5,Florida,FKNMS,Tennessee Reef,continuous,37,1000,2000
248,9/28/2013,Fall 2013,5,Allison,Ten 2A,0.5,Florida,FKNMS,Tennessee Reef,continuous,38,1000,2000
249,9/28/2013,Fall 2013,5,Allison,Ten 5A,0.5,Florida,FKNMS,Tennessee Reef,continuous,35,1000,2000
250,9/28/2013,Fall 2013,5,Allison,Ten 5A,0.5,Florida,FKNMS,Tennessee Reef,continuous,35,1000,2000
251,10/10/2013,Fall 2013,5,Austen Liz Keri Adam,Conch 3A,0.5,Florida,FKNMS,Conch Reef,continuous,43,1000,2000
